timestamp,action,spot,strike,call_price,put_price,total_premium,iv,portfolio_delta,futures_position,hedge_pnl,call_value,put_value,options_pnl,futures_pnl,hedging_cost,total_pnl
2026-01-16 11:45:00,REHEDGE,20876.566095054044,,,,,,0.18269601746464104,-0.18269601746464104,7486.582699556671,,,,,,
2026-01-16 11:45:00,EXIT_STRADDLE_STOP_LOSS,20876.566095054044,20900.0,,,,3.0745010427843855,,,,35.71735717509182,35.15152488431522,-4.197284032453354,3.5603433572738905,3817.6258272610003,3816.9888865858206
2026-01-16 11:50:00,ENTER_STRADDLE,20971.275868479985,20950.0,67.8633781297267,22.494524710447877,90.35790284017457,3.5661205260995885,,,,,,,,,
2026-01-16 11:55:00,REHEDGE,20984.458771026762,,,,,,0.4310817384878609,-0.4310817384878609,9046.016968241058,,,,,,
2026-01-16 12:00:00,EXIT_STRADDLE_PROFIT_TARGET,20997.430873993562,20950.0,,,,3.5452814957666385,,,,86.31962452753578,14.819653630022003,10.781375317383208,-5.592036698771625,9046.016968241058,9051.206306859669
2026-01-16 12:05:00,ENTER_STRADDLE,20993.680667866232,21000.0,49.989468087182104,32.1583141242827,82.1477822114648,3.4890093998148393,,,,,,,,,
2026-01-16 12:10:00,REHEDGE,20897.244132751533,,,,,,-0.5068703670344776,0.5068703670344776,-10592.193803576854,,,,,,
2026-01-16 12:15:00,EXIT_STRADDLE_STOP_LOSS,20895.250409306547,21000.0,,,,3.740862919659026,,,,14.373541405034302,94.996591049181,27.222350242750508,-1.0105593343254209,-10592.193803576854,-10565.98201266843
2026-01-16 12:20:00,ENTER_STRADDLE,20898.269740738364,20900.0,54.99928033147444,32.69405581119099,87.69333614266543,3.720032021979398,,,,,,,,,
2026-01-16 12:25:00,REHEDGE,21022.09856383327,,,,,,0.7264820161101351,-0.7264820161101351,15272.17654751957,,,,,,
2026-01-16 12:25:00,EXIT_STRADDLE_PROFIT_TARGET,21022.09856383327,20900.0,,,,4.6143944401869,,,,155.45564266523797,9.33351055830417,77.09581708087671,0.0,15272.17654751957,15349.272364600447
2026-01-16 12:30:00,ENTER_STRADDLE,21007.55147366331,21000.0,70.77630331279033,39.07434355281475,109.85064686560509,4.607560899384559,,,,,,,,,
2026-01-16 12:35:00,REHEDGE,21022.75442050322,,,,,,0.2905316397233382,-0.2905316397233382,6107.775313289857,,,,,,
2026-01-16 12:40:00,EXIT_STRADDLE_PROFIT_TARGET,21021.003632446547,21000.0,,,,4.340855149783483,,,,76.08492911001667,30.954755614162423,-2.810962141425989,0.5086593249134257,6107.775313289857,6105.473010473344
2026-01-16 12:45:00,ENTER_STRADDLE,20962.131036003324,20950.0,72.04928716828908,35.82526622567002,107.8745533939591,4.488775732090593,,,,,,,,,
2026-01-16 12:50:00,REHEDGE,21048.53027740673,,,,,,0.6177135333759964,-0.6177135333759964,13001.962010028554,,,,,,
2026-01-16 12:55:00,REHEDGE,21105.583303540858,,,,,,0.16948493807140164,-0.16948493807140164,-9460.125957230228,,,,,,
2026-01-16 12:55:00,EXIT_STRADDLE_PROFIT_TARGET,21105.583303540858,20950.0,,,,4.970746442746546,,,,187.08287570889297,7.430475264080542,86.63879757901441,-35.24242636310429,3541.836052798326,3593.232424014236
2026-01-17 10:15:00,ENTER_STRADDLE,21091.509244067325,21100.0,62.541520322252836,46.766787843514976,109.30830816576781,4.660808247878796,,,,,,,,,
2026-01-17 10:20:00,REHEDGE,21028.84043374775,,,,,,-0.2559372385409278,0.2559372385409278,-5382.0633503312065,,,,,,
2026-01-17 10:25:00,REHEDGE,21102.36076650988,,,,,,0.4013405511142524,-0.4013405511142524,13870.11304111781,,,,,,
2026-01-17 10:25:00,EXIT_STRADDLE_STOP_LOSS,21102.36076650988,21100.0,,,,5.070022127968389,,,,73.29464501454459,46.69244916464959,10.678786013426361,18.81659094374902,8488.049690786604,8517.545067743778
2026-01-17 10:40:00,ENTER_STRADDLE,21272.945755757923,21250.0,79.64781350072371,32.26406585926543,111.91187935998914,4.480110729579687,,,,,,,,,
2026-01-17 10:45:00,REHEDGE,21254.080523881144,,,,,,0.1714932354397245,-0.1714932354397245,3644.9310353368123,,,,,,
2026-01-17 10:50:00,REHEDGE,21215.518567683044,,,,,,-0.22714367123142526,0.22714367123142526,-8457.28869524551,,,,,,
2026-01-17 10:50:00,EXIT_STRADDLE_PROFIT_TARGET,21215.518567683044,21250.0,,,,4.691988564516434,,,,50.09346635763541,60.16113689850317,-1.6572761038505632,6.613114633297147,-4812.357659908697,-4807.401821379251
2026-01-17 10:55:00,ENTER_STRADDLE,21170.119870993978,21150.0,79.43327348034109,34.99041291757567,114.42368639791675,4.651365968383004,,,,,,,,,
2026-01-17 11:15:00,REHEDGE,21156.076049316333,,,,,,0.17766654578429475,-0.17766654578429475,3758.7269540318816,,,,,,
2026-01-17 11:20:00,REHEDGE,21198.176832895624,,,,,,0.23221534068058225,-0.23221534068058225,1156.3350002328568,,,,,,
2026-01-17 11:20:00,EXIT_STRADDLE_PROFIT_TARGET,21198.176832895624,21150.0,,,,4.621925445690556,,,,97.74720302716923,25.307670822903674,8.631187452156155,-7.479900793344896,4915.061954264738,4916.213240923549
2026-01-17 11:25:00,ENTER_STRADDLE,21198.839106714095,21200.0,62.62687687739708,39.40727943714592,102.034156314543,4.285563908617713,,,,,,,,,
2026-01-17 11:30:00,REHEDGE,21272.977784325518,,,,,,0.5451810631983267,-0.5451810631983267,11597.62464585297,,,,,,
2026-01-17 11:35:00,EXIT_STRADDLE_PROFIT_TARGET,21252.70503300523,21200.0,,,,4.239130046182155,,,,97.41332914256782,20.351978506607338,15.731151334632159,11.052320118749938,11597.62464585297,11624.408117306351
2026-01-17 11:45:00,ENTER_STRADDLE,21440.17730488814,21450.0,63.494321275569746,48.649019874403166,112.14334114997291,4.708828965276911,,,,,,,,,
2026-01-17 11:50:00,REHEDGE,21396.10953746495,,,,,,-0.15777360608490548,0.15777360608490548,-3375.741357913484,,,,,,
2026-01-17 11:55:00,REHEDGE,21341.18759341012,,,,,,-0.270480685913346,0.270480685913346,-2405.3029337241987,,,,,,
2026-01-17 11:55:00,EXIT_STRADDLE_STOP_LOSS,21341.18759341012,21450.0,,,,4.998309344513049,,,,26.23728880078943,110.40615703316143,24.500104683977952,-8.665233166723887,-5781.044291637683,-5765.209420120429
2026-01-17 12:00:00,ENTER_STRADDLE,21378.277595937085,21400.0,57.59742807950897,54.70933678677284,112.30676486628181,4.753672199800477,,,,,,,,,
2026-01-17 12:10:00,REHEDGE,21403.448104916002,,,,,,0.16425359564685832,-0.16425359564685832,3515.593310473389,,,,,,
2026-01-17 12:15:00,EXIT_STRADDLE_PROFIT_TARGET,21427.760124883363,21400.0,,,,4.6055852063212415,,,,84.53900052251629,32.20498200919428,4.437217665428761,-3.9933366970773028,3515.593310473389,3516.0371914417406
2026-01-17 12:20:00,ENTER_STRADDLE,21424.016731434083,21400.0,78.26682784833974,29.63960105859951,107.90642890693925,4.250668149643855,,,,,,,,,
2026-01-17 12:30:00,REHEDGE,21302.967218825946,,,,,,-0.40613072815703055,0.40613072815703055,-8651.789588487134,,,,,,
2026-01-17 12:35:00,REHEDGE,21268.761609964986,,,,,,-0.1676392289721873,0.1676392289721873,5072.41884216559,,,,,,
2026-01-17 12:35:00,EXIT_STRADDLE_STOP_LOSS,21268.761609964986,21400.0,,,,4.525626713241335,,,,16.085744483088092,122.75024088814462,30.929556464293455,-13.891948833756521,-3579.370746321544,-3562.333138691007
2026-01-17 12:40:00,ENTER_STRADDLE,21312.505144167255,21300.0,73.218670405171,36.21803319700848,109.43670360217948,4.476483109128621,,,,,,,,,
2026-01-17 12:45:00,REHEDGE,21323.45650245497,,,,,,0.2863463999964941,-0.2863463999964941,6105.895004959813,,,,,,
2026-01-17 12:50:00,REHEDGE,21259.796629153192,,,,,,-0.3743140386694952,0.3743140386694952,-14045.506566966069,,,,,,
2026-01-17 12:50:00,EXIT_STRADDLE_PROFIT_TARGET,21259.796629153192,21300.0,,,,4.699113665747808,,,,47.67682231917206,63.408987244542004,1.6491059615345875,18.228775544197095,-7939.611562006256,-7919.733680500524
2026-01-17 12:55:00,ENTER_STRADDLE,21273.055893185043,21250.0,82.12841124978331,34.63452618120573,116.76293743098904,4.698493943875193,,,,,,,,,
2026-01-17 13:00:00,REHEDGE,21292.741677142614,,,,,,0.378971119925589,-0.378971119925589,8069.3341596730015,,,,,,
2026-01-17 13:05:00,REHEDGE,21247.598370647433,,,,,,-0.25117328914668546,0.25117328914668546,-13389.055319476649,,,,,,
2026-01-17 13:05:00,EXIT_STRADDLE_PROFIT_TARGET,21247.598370647433,21250.0,,,,4.752353923487644,,,,67.42661902088184,45.41448659736125,-3.9218318127459497,17.10800941962309,-5319.721159803647,-5306.53498219677
2026-01-17 13:10:00,ENTER_STRADDLE,21255.444031835257,21250.0,69.17941714540211,39.29739342661196,108.47681057201407,4.50802058316252,,,,,,,,,
2026-01-17 13:15:00,REHEDGE,21258.416343923447,,,,,,0.1988332083941109,-0.1988332083941109,4226.879127040103,,,,,,
2026-01-17 13:20:00,REHEDGE,21200.10644005559,,,,,,-0.38983674922972184,0.38983674922972184,-12479.86575968827,,,,,,
2026-01-17 13:20:00,EXIT_STRADDLE_PROFIT_TARGET,21200.10644005559,21250.0,,,,3.5538508321583135,,,,30.123900077211147,55.60369824552981,-22.749212249273114,11.593945267197908,-8252.986632648166,-8264.141899630242
2026-01-17 13:25:00,ENTER_STRADDLE,21227.469698236575,21250.0,41.24907507066382,39.34138495055413,80.59046002121795,3.4354624154911844,,,,,,,,,
2026-01-17 13:30:00,REHEDGE,21256.108795807006,,,,,,0.23860328720876778,-0.23860328720876778,5071.777431946754,,,,,,
2026-01-17 13:35:00,REHEDGE,21311.545865009954,,,,,,0.35749847418627345,-0.35749847418627345,2533.8402304000465,,,,,,
2026-01-17 13:35:00,EXIT_STRADDLE_PROFIT_TARGET,21311.545865009954,21250.0,,,,3.5084506786436935,,,,97.6849987238711,11.725371937834097,28.81991064048725,-13.227466945043313,7605.617662346801,7621.210106042245
2026-01-17 13:40:00,ENTER_STRADDLE,21392.741836562473,21400.0,54.221380770632095,36.86904885250442,91.09042962313652,3.8101739520820694,,,,,,,,,
2026-01-17 13:45:00,REHEDGE,21286.575010131764,,,,,,-0.5074633042433982,0.5074633042433982,-10802.155690666414,,,,,,
2026-01-17 13:50:00,REHEDGE,21214.579311331545,,,,,,-0.26831629201883156,0.26831629201883156,5073.403257906045,,,,,,
2026-01-17 13:50:00,EXIT_STRADDLE_STOP_LOSS,21214.579311331545,21400.0,,,,4.47814373717631,,,,7.128893472789969,167.9634879290934,84.00195177874684,-36.53517520447187,-5728.752432760369,-5681.285656186094
2026-01-17 13:55:00,ENTER_STRADDLE,21254.09735388703,21250.0,68.72309534383749,40.18774957327332,108.91084491711081,4.537324613979166,,,,,,,,,
2026-01-17 14:00:00,REHEDGE,21280.43273693677,,,,,,0.3176813749972495,-0.3176813749972495,6760.397132406555,,,,,,
2026-01-17 14:05:00,EXIT_STRADDLE_PROFIT_TARGET,21306.878814266274,21250.0,,,,4.571284266009308,,,,103.83677649948004,22.544200457120496,17.470132039489727,-8.401426209320155,6760.397132406555,6769.465838236724
2026-01-18 10:55:00,ENTER_STRADDLE,21321.79200469712,21300.0,80.6299820024542,34.342484264426275,114.97246626688047,4.621484842059555,,,,,,,,,
2026-01-18 11:10:00,REHEDGE,21354.443697791186,,,,,,0.4241743527807753,-0.4241743527807753,9058.007334504082,,,,,,
2026-01-18 11:15:00,EXIT_STRADDLE_PROFIT_TARGET,21385.654324079875,21300.0,,,,4.73105847006366,,,,127.22352133349705,17.122278479367196,29.37333354598377,-13.238747205886977,9058.007334504082,9074.141920844178
2026-01-19 09:35:00,ENTER_STRADDLE,21318.842522366922,21300.0,72.57485231208739,29.23683690425696,101.81168921634435,4.06365742003474,,,,,,,,,
2026-01-19 09:40:00,REHEDGE,21324.924331886337,,,,,,0.48168777861087686,-0.48168777861087686,10271.955430471367,,,,,,
2026-01-19 09:45:00,REHEDGE,21391.203287090033,,,,,,0.35213646692542633,-0.35213646692542633,-2771.258444372635,,,,,,
2026-01-19 09:45:00,EXIT_STRADDLE_PROFIT_TARGET,21391.203287090033,21300.0,,,,2.8332463674802066,,,,118.8614447415166,3.1869517300424377,20.236707255214696,-31.92576270071798,7500.696986098732,7489.007930653229
2026-01-19 09:50:00,ENTER_STRADDLE,21345.176671587888,21350.0,46.17643192489231,26.44676613872798,72.6231980636203,3.0067445934624235,,,,,,,,,
2026-01-19 09:55:00,REHEDGE,21373.516552065765,,,,,,0.40923676860483077,-0.40923676860483077,8746.828847489258,,,,,,
2026-01-19 10:00:00,EXIT_STRADDLE_PROFIT_TARGET,21363.045528079503,21350.0,,,,2.9482067440424617,,,,56.719545818006736,19.14536767170739,3.2417154260938332,4.285128020121359,8746.828847489258,8754.355690935474
2026-01-19 10:05:00,ENTER_STRADDLE,21351.786184603538,21350.0,49.517492002110885,23.178313200296543,72.69580520240743,2.9495351489042236,,,,,,,,,
2026-01-19 10:10:00,REHEDGE,21408.633415661327,,,,,,0.649924857959651,-0.649924857959651,13914.003031783926,,,,,,
2026-01-19 10:15:00,REHEDGE,21472.82801351505,,,,,,0.24804091977750842,-0.24804091977750842,-8629.584685979262,,,,,,
2026-01-19 10:15:00,EXIT_STRADDLE_PROFIT_TARGET,21472.82801351505,21350.0,,,,3.0465743251830033,,,,149.29632905402832,1.9396654721836057,78.5401893238045,-41.72166489185743,5284.418345804665,5321.236870236612
2026-01-19 10:20:00,ENTER_STRADDLE,21536.244748474313,21550.0,43.12377461529286,32.09602731320956,75.21980192850242,3.1400196977827943,,,,,,,,,
2026-01-19 10:25:00,REHEDGE,21638.334888241363,,,,,,0.7141384333508496,-0.7141384333508496,15452.766577409719,,,,,,
2026-01-19 10:25:00,EXIT_STRADDLE_PROFIT_TARGET,21638.334888241363,21550.0,,,,3.555017485844702,,,,120.91666387068472,7.811062887821663,53.50792483000396,0.0,15452.766577409719,15506.274502239723
2026-01-19 10:30:00,ENTER_STRADDLE,21639.980715435595,21650.0,48.19505548730194,33.31633890919147,81.51139439649342,3.3736188391472592,,,,,,,,,
2026-01-19 10:35:00,REHEDGE,21675.61389489751,,,,,,0.38678634586679866,-0.38678634586679866,8383.831492827016,,,,,,
2026-01-19 10:40:00,EXIT_STRADDLE_PROFIT_TARGET,21659.401687869922,21650.0,,,,3.436291963260818,,,,60.45979751964842,26.184794710798087,5.133197833953091,6.270660314636519,8383.831492827016,8395.235350975605
2026-01-19 10:45:00,ENTER_STRADDLE,21676.33093879202,21700.0,41.47261113952845,40.18617004761654,81.658781187145,3.4092076128515036,,,,,,,,,
2026-01-19 11:00:00,REHEDGE,21705.668264554548,,,,,,0.25309234531337044,-0.25309234531337044,5493.5384876701055,,,,,,
2026-01-19 11:05:00,REHEDGE,21662.975163382587,,,,,,-0.3456441031272575,0.3456441031272575,-12970.412811981221,,,,,,
2026-01-19 11:05:00,EXIT_STRADDLE_PROFIT_TARGET,21662.975163382587,21700.0,,,,3.4080729054289,,,,34.98654153419557,47.10536231117476,0.43312265822532936,10.805297104312546,-7476.874324311116,-7465.635904548578
2026-01-19 11:10:00,ENTER_STRADDLE,21772.248388009863,21750.0,73.56671808971441,26.305326622587927,99.87204471230234,3.8396984035152477,,,,,,,,,
2026-01-19 11:15:00,REHEDGE,21693.3861507841,,,,,,-0.19055744956247112,0.19055744956247112,-4133.83633726725,,,,,,
2026-01-19 11:20:00,REHEDGE,21598.613316592164,,,,,,-0.4227088685668565,0.4227088685668565,-5014.148729973886,,,,,,
2026-01-19 11:20:00,EXIT_STRADDLE_STOP_LOSS,21598.613316592164,21750.0,,,,4.851595441805208,,,,15.46056827429129,141.8590484524866,57.447572014475554,-18.059669571422194,-9147.985067241136,-9108.597164798082
2026-01-19 12:05:00,ENTER_STRADDLE,21804.683455027032,21800.0,71.42898223534576,41.67502259367575,113.1040048290215,4.592218869138233,,,,,,,,,
2026-01-19 12:20:00,REHEDGE,21737.09919542197,,,,,,-0.20993352568340562,0.20993352568340562,-4563.345872224854,,,,,,
2026-01-19 12:25:00,EXIT_STRADDLE_STOP_LOSS,21758.64178599845,21800.0,,,,4.6739146384458,,,,48.35996238035659,64.69738627492552,-0.046656173739393125,4.52251199207428,-4563.345872224854,-4558.870016406519
2026-01-19 12:45:00,ENTER_STRADDLE,21711.85134229765,21700.0,76.52198692820093,39.715142330662275,116.2371292588632,4.6901303582181235,,,,,,,,,
2026-01-19 13:00:00,EXIT_STRADDLE_STOP_LOSS,21673.01724461164,21700.0,,,,3.3923949822442796,,,,39.56769371964401,41.632061642110784,-35.03737389710841,0.0,0.0,-35.03737389710841
2026-01-19 13:05:00,ENTER_STRADDLE,21597.781963482204,21600.0,50.85611201917709,28.2336485518299,79.08976057100699,3.2275480928613933,,,,,,,,,
2026-01-19 13:10:00,REHEDGE,21488.531445810975,,,,,,-0.587264706149051,0.587264706149051,-12619.456105098825,,,,,,
2026-01-19 13:15:00,REHEDGE,21432.969054595804,,,,,,-0.2534841682393938,0.2534841682393938,7153.907940044025,,,,,,
2026-01-19 13:15:00,EXIT_STRADDLE_STOP_LOSS,21432.969054595804,21600.0,,,,3.388743846979809,,,,3.618332708103253,145.83340731872886,70.36197945582512,-32.62983134991623,-5465.5481650548,-5427.816016948891
2026-01-19 13:20:00,ENTER_STRADDLE,21416.48605678614,21400.0,62.09867593839044,21.002123796596607,83.10079973498705,3.2209548902484837,,,,,,,,,
2026-01-19 13:25:00,REHEDGE,21432.495799971446,,,,,,0.44454623504346585,-0.44454623504346585,9527.735315462201,,,,,,
2026-01-19 13:30:00,REHEDGE,21508.64669480663,,,,,,0.3264669526352862,-0.3264669526352862,-2539.7255672938322,,,,,,
2026-01-19 13:30:00,EXIT_STRADDLE_PROFIT_TARGET,21508.64669480663,21400.0,,,,3.739720143031657,,,,139.4547620307676,6.221973011987302,62.57593530776785,-33.85259359417189,6988.00974816837,7016.7330898819655
2026-01-19 13:35:00,ENTER_STRADDLE,21575.294333372985,21600.0,48.39914782210508,48.264314463976916,96.663462286082,4.0547550826066585,,,,,,,,,
2026-01-19 13:50:00,REHEDGE,21509.86119651394,,,,,,-0.4229721907251869,0.4229721907251869,-9098.07311248419,,,,,,
2026-01-19 13:55:00,EXIT_STRADDLE_STOP_LOSS,21508.42221246109,21600.0,,,,3.8721729968339305,,,,20.1465797132214,86.9331256782425,10.41624310538191,-0.6086502372522613,-9098.07311248419,-9088.26551961606
2026-01-19 14:00:00,ENTER_STRADDLE,21493.462573369,21500.0,55.6192273773504,37.4311563379506,93.050383715301,3.871543315857245,,,,,,,,,
2026-01-19 14:05:00,REHEDGE,21510.195463804215,,,,,,0.2410668329857144,-0.2410668329857144,5185.394697362963,,,,,,
2026-01-19 14:10:00,REHEDGE,21467.302440103016,,,,,,-0.29405863587577746,0.29405863587577746,-11487.700283451577,,,,,,
2026-01-19 14:10:00,EXIT_STRADDLE_PROFIT_TARGET,21467.302440103016,21500.0,,,,3.8906578450744846,,,,42.24139803435173,50.237975428472055,-0.5710102524772083,10.34008538082926,-6302.305586088614,-6292.536510960263
2026-01-19 14:15:00,ENTER_STRADDLE,21494.232693357077,21500.0,56.58399645325335,37.6258054257778,94.20980187903115,3.916759876577952,,,,,,,,,
2026-01-19 14:20:00,REHEDGE,21573.94721644569,,,,,,0.5622921007092492,-0.5622921007092492,12130.860100925705,,,,,,
